"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"345","Understanding variability in BlueC stocks improves #CarbonAccounting &amp; #CoastalEcosystem management for… https://t.co/0T9dQtWO9M",FALSE,11,"sophkaterussell",2021-10-27 08:48:48,TRUE,"1453282514366345224","1453282520905265157","976652774636077056","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sophkaterussell",1,FALSE,FALSE,NA,NA
"346","Saltmarsh &amp; Mangrove ecosystems are important #NatureBasedSolutions to #ClimateChange, removing carbon from the env… https://t.co/CqSurmmsS9",FALSE,57,NA,2021-10-27 08:48:46,TRUE,NA,"1453282514366345224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sophkaterussell",18,FALSE,FALSE,NA,NA
"347","RT @globalwetlands: Join Radhika Bhargava, PhD Candidate, National University of Singapore presenting next at #CWTC21 

👉Click here: @radb0…",FALSE,0,NA,2021-10-27 08:48:25,FALSE,NA,"1453282425291874309",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",2,TRUE,FALSE,NA,NA
"348","RT @BhadPunyasloke: @Anweghosh speaking about mangrove litterfall breakdown by bacterioplankton in Sundarbans and implications for regional…",FALSE,0,NA,2021-10-27 08:47:21,FALSE,NA,"1453282155816267782",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"349","RT @Anweghosh: #CWTC21 1/5 https://t.co/XnkVMUhGGL",FALSE,0,NA,2021-10-27 08:47:05,FALSE,NA,"1453282087906299904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"350","RT @anaifsousa: Enhancing the success of #seagrass #restoration requires the implementation of effective measures by environmental restorat…",FALSE,0,NA,2021-10-27 08:46:59,FALSE,NA,"1453282062602051589",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RJLilley",2,TRUE,FALSE,NA,NA
"351","RT @globalwetlands: Join Sophie Russell, Masters by Research Candidate, University of Adelaide, presenting next at #CWTC21 

👉Click here: @…",FALSE,0,NA,2021-10-27 08:46:35,FALSE,NA,"1453281963591315465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"352","RT @haradaoceans: CSIA-AA has enabled the previously difficult methodological task of measuring mangrove, algal bacterial, and fungal sourc…",FALSE,0,NA,2021-10-27 08:46:24,FALSE,NA,"1453281915969093636",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"353","RT @globalwetlands: 🔴 LIVE Session 3 #CWTC21
Welcome @ResearchLina our keynote speaker presenting ""Seagrass ecosystem services.""

Watch the…",FALSE,0,NA,2021-10-27 08:46:11,FALSE,NA,"1453281863687184392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlyssaGiffin",10,TRUE,FALSE,NA,NA
"354","RT @ConnollyLab: Humans have destroyed &amp; degraded coastal wetlands #mangroves #seagrass #saltmarsh. As @globalwetlands Director, I reckon h…",FALSE,0,NA,2021-10-27 08:46:10,FALSE,NA,"1453281859077558287",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RJLilley",11,TRUE,FALSE,NA,NA
"355","RT @haradaoceans: The contributions of source organic matter to environmental samples such as animal tissue and soil can be quantified usin…",FALSE,0,NA,2021-10-27 08:46:03,FALSE,NA,"1453281831344873483",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"356","RT @haradaoceans: Mangroves, bacteria, fungi and algae phylogenetically differ in their amino acid biosynthesis. Therefore, they can be dis…",FALSE,0,NA,2021-10-27 08:45:38,FALSE,NA,"1453281723135967238",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"357","RT @haradaoceans: We tested how the new analytical technique, compound-specific isotope analysis of amino acids (CSIA-AA), can help us bett…",FALSE,0,NA,2021-10-27 08:45:24,FALSE,NA,"1453281666202574850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"358","Join Radhika Bhargava, PhD Candidate, National University of Singapore presenting next at #CWTC21 

👉Click here:… https://t.co/Dmf3uR7Gdg",FALSE,8,NA,2021-10-27 08:45:00,TRUE,NA,"1453281564570312715",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",2,FALSE,FALSE,NA,NA
"359","RT @haradaoceans: #Carbon cycles in #bluecarbon ecosystems such as #mangrove forests that involve detritivores, decomposers and crab burrow…",FALSE,0,NA,2021-10-27 08:44:57,FALSE,NA,"1453281554378145796",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",7,TRUE,FALSE,NA,NA
"360","RT @seabassphd: #FishID will be available in 2022 for all Australian researchers that want to #monitor aquatic ecosystems. Open access and…",FALSE,0,NA,2021-10-27 08:44:15,FALSE,NA,"1453281377676300296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MickBettanin",7,TRUE,FALSE,NA,NA
"361","RT @globalwetlands: Join Amrit Kumar Mishra, Postdoc Researcher, Indian Institute of Technology Bhubaneswar presenting now for #CWTC21!

➡️…",FALSE,0,NA,2021-10-27 08:43:18,FALSE,NA,"1453281136361234444",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"362","RT @globalwetlands: Join Yota Harda, Post Doctorate, Japan Agency for Marine-Earth Science and Technology presenting next at #CWTC21 

👉Cli…",FALSE,0,NA,2021-10-27 08:42:53,FALSE,NA,"1453281034351562759",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"363","RT @MangrovesNow: This has been a sneak peek of our white paper, which we will release during #COP26 and which provides more examples of th…",FALSE,0,NA,2021-10-27 08:42:43,FALSE,NA,"1453280989166424067",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"364","RT @MangrovesNow: Our research shows that the gains derived from wood exploitation in mangrove areas are smaller than the long-term loss of…",FALSE,0,NA,2021-10-27 08:42:25,FALSE,NA,"1453280916642672642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"365","RT @MangrovesNow: Although they account for a small portion of mangrove loss, many communities depend on mangroves for their livelihoods, o…",FALSE,0,NA,2021-10-27 08:42:08,FALSE,NA,"1453280843129102342",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"366","@SeagrasEcology @bluecarbon #CWTC21",FALSE,2,"SeagrasEcology",2021-10-27 08:41:32,FALSE,"1453278348084400131","1453280693837078531","343326655","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlyssaGiffin",0,FALSE,FALSE,NA,NA
"367","RT @MangrovesNow: Human activity has accounted for 62% of the mangrove loss in the 21st century, which makes it still the primary driver of…",FALSE,0,NA,2021-10-27 08:41:21,FALSE,NA,"1453280645480861711",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"368","RT @globalwetlands: Join Save Our Mangroves Now! presenting next at #CWTC21 

👉Click here: @MangrovesNow https://t.co/wLXz82XTvl",FALSE,0,NA,2021-10-27 08:40:38,FALSE,NA,"1453280466912616454",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",2,TRUE,FALSE,NA,NA
"369","RT @ConnollyLab: As host of Australia’s national platform for underwater #computervision, we automatically identify and count fish in coast…",FALSE,0,NA,2021-10-27 08:39:54,FALSE,NA,"1453280282354855947",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Michelle_Jones0",12,TRUE,FALSE,NA,NA
"370","RT @haradaoceans: #Carbon cycles in #bluecarbon ecosystems such as #mangrove forests that involve detritivores, decomposers and crab burrow…",FALSE,0,NA,2021-10-27 08:39:19,FALSE,NA,"1453280133813522441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlyssaGiffin",7,TRUE,FALSE,NA,NA
"371","RT @globalwetlands: 🔴 LIVE Session 3 #CWTC21
Welcome @ResearchLina our keynote speaker presenting ""Seagrass ecosystem services.""

Watch the…",FALSE,0,NA,2021-10-27 08:38:33,FALSE,NA,"1453279940741316610",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",10,TRUE,FALSE,NA,NA
"372","RT @haradaoceans: #Carbon cycles in #bluecarbon ecosystems such as #mangrove forests that involve detritivores, decomposers and crab burrow…",FALSE,0,NA,2021-10-27 08:38:33,FALSE,NA,"1453279940682686473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CexyNature",7,TRUE,FALSE,NA,NA
"373","RT @anaifsousa: Seagrass meadows are disturbed by several stressors, e.g. bioturbation by the #NIS lugworm Arenicola spp.
We show Nature-ba…",FALSE,0,NA,2021-10-27 08:38:10,FALSE,NA,"1453279844117188624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VisualPersist",18,TRUE,FALSE,NA,NA
"374","@globalwetlands Kev in Maine, grew up in Florida, currently part of the Florida Hacks With IBM Hackathon creating i… https://t.co/L2WqVyKrey",FALSE,0,"globalwetlands",2021-10-27 08:38:07,TRUE,"1453268981306077186","1453279833597874192","1095526162527281157","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",0,FALSE,FALSE,NA,NA
"375","RT @globalwetlands: 🔴 LIVE

Welcome 🙂 to Session 3, the final session of #CWTC21! 

Over the next 3 hours you can follow this Coastal Wetla…",FALSE,0,NA,2021-10-27 08:36:47,FALSE,NA,"1453279496354811917",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MangroveTracker",1,TRUE,FALSE,NA,NA
"376","@Anweghosh speaking about mangrove litterfall breakdown by bacterioplankton in Sundarbans and implications for regi… https://t.co/37r19WMj6F",FALSE,4,"Anweghosh",2021-10-27 08:35:46,TRUE,NA,"1453279240204570628","1023160113551499265","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BhadPunyasloke",1,FALSE,FALSE,NA,NA
"377","RT @ConnollyLab: Automation has disrupted other industries🚨 It’s coming late to #environmentalscience but now it’s here: 
https://t.co/hAZz…",FALSE,0,NA,2021-10-27 08:35:44,FALSE,NA,"1453279231232839681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SWillow83101698",25,TRUE,FALSE,NA,NA
"378","#CWTC21 1/5 https://t.co/XnkVMUhGGL",FALSE,6,"Anweghosh",2021-10-27 08:35:10,FALSE,"1453278058538995733","1453279092481171457","1023160113551499265","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anweghosh",1,FALSE,FALSE,NA,NA
"379","Join Sophie Russell, Masters by Research Candidate, University of Adelaide, presenting next at #CWTC21 

👉Click her… https://t.co/JgZX7BOXgR",FALSE,8,NA,2021-10-27 08:35:00,TRUE,NA,"1453279047610363904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",1,FALSE,FALSE,NA,NA
"380","RT @haradaoceans: #Carbon cycles in #bluecarbon ecosystems such as #mangrove forests that involve detritivores, decomposers and crab burrow…",FALSE,0,NA,2021-10-27 08:32:13,FALSE,NA,"1453278347518259207",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",7,TRUE,FALSE,NA,NA
"381","CSIA-AA has enabled the previously difficult methodological task of measuring mangrove, algal bacterial, and fungal… https://t.co/MavRZAcyXP",FALSE,6,"haradaoceans",2021-10-27 08:31:41,TRUE,"1453278213447299077","1453278215850635269","736195088234094592","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","haradaoceans",1,FALSE,FALSE,NA,NA
"382","The contributions of source organic matter to environmental samples such as animal tissue and soil can be quantifie… https://t.co/eqk8BsiWMi",FALSE,4,"haradaoceans",2021-10-27 08:31:41,TRUE,"1453278208904794115","1453278213447299077","736195088234094592","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","haradaoceans",1,FALSE,FALSE,NA,NA
"383","Mangroves, bacteria, fungi and algae phylogenetically differ in their amino acid biosynthesis. Therefore, they can… https://t.co/Lv1FaUExKs",FALSE,4,"haradaoceans",2021-10-27 08:31:40,TRUE,"1453278204664418311","1453278208904794115","736195088234094592","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","haradaoceans",1,FALSE,FALSE,NA,NA
"384","We tested how the new analytical technique, compound-specific isotope analysis of amino acids (CSIA-AA), can help u… https://t.co/5Fj2ouDz20",FALSE,4,"haradaoceans",2021-10-27 08:31:39,TRUE,"1453278200218505221","1453278204664418311","736195088234094592","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","haradaoceans",1,FALSE,FALSE,NA,NA
"385","#Carbon cycles in #bluecarbon ecosystems such as #mangrove forests that involve detritivores, decomposers and crab… https://t.co/loxWD6DS8I",FALSE,26,NA,2021-10-27 08:31:38,TRUE,NA,"1453278200218505221",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","haradaoceans",7,FALSE,FALSE,NA,NA
"386","RT @ChristinABuelow: Do you need to catch up on #CWTC21 talks before the final session later today?

Scroll through the thread below 👇 to r…",FALSE,0,NA,2021-10-27 08:30:46,FALSE,NA,"1453277984417357825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mozziebites",5,TRUE,FALSE,NA,NA
"387","Lots of wonderful presentations from the @globalwetlands Coastal Wetlands Twitter Conference; check out #CWTC21 https://t.co/lX0VWM20rI",FALSE,4,NA,2021-10-27 08:30:36,FALSE,NA,"1453277942839140352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mozziebites",0,FALSE,FALSE,NA,NA
"388","#CWTC21 https://t.co/JjwGMUy7y8",FALSE,4,NA,2021-10-27 08:28:10,FALSE,NA,"1453277327819948040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bluecology",1,FALSE,FALSE,NA,NA
"389","Join Amrit Kumar Mishra, Postdoc Researcher, Indian Institute of Technology Bhubaneswar presenting now for #CWTC21!… https://t.co/wfNb8FKn1H",FALSE,8,NA,2021-10-27 08:26:18,TRUE,NA,"1453276858955534345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",1,FALSE,FALSE,NA,NA
"390","Join Yota Harda, Post Doctorate, Japan Agency for Marine-Earth Science and Technology presenting next at #CWTC21… https://t.co/JAQNbphEFl",FALSE,6,NA,2021-10-27 08:25:00,TRUE,NA,"1453276531254509572",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",1,FALSE,FALSE,NA,NA
"391","RT @globalwetlands: 🔴 LIVE Session 3 #CWTC21
Welcome @ResearchLina our keynote speaker presenting ""Seagrass ecosystem services.""

Watch the…",FALSE,0,NA,2021-10-27 08:23:43,FALSE,NA,"1453276208465072138",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SieversSci",10,TRUE,FALSE,NA,NA
"392","RT @ConnollyLab: Automation has disrupted other industries🚨 It’s coming late to #environmentalscience but now it’s here: 
https://t.co/hAZz…",FALSE,0,NA,2021-10-27 08:21:24,FALSE,NA,"1453275624584450055",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrEmmaLJohnston",25,TRUE,FALSE,NA,NA
"393","RT @canty_steven: This team pulled off something logistically really challenging, and managed to do it with smiles on their faces! Great te…",FALSE,0,NA,2021-10-27 08:12:23,FALSE,NA,"1453273356762025987",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BelizeMangrove",2,TRUE,FALSE,NA,NA
"394","This has been a sneak peek of our white paper, which we will release during #COP26 and which provides more examples… https://t.co/n4PBzmWyPs",FALSE,8,"MangrovesNow",2021-10-27 08:10:51,TRUE,"1453272960266027016","1453272970676293633","1020328883411914752","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MangrovesNow",1,FALSE,FALSE,NA,NA
"395","Our research shows that the gains derived from wood exploitation in mangrove areas are smaller than the long-term l… https://t.co/8a6bgPN7FE",FALSE,2,"MangrovesNow",2021-10-27 08:10:48,TRUE,"1453272952389214219","1453272960266027016","1020328883411914752","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MangrovesNow",1,FALSE,FALSE,NA,NA
"396","Although they account for a small portion of mangrove loss, many communities depend on mangroves for their liveliho… https://t.co/EiyLXWaB1B",FALSE,3,"MangrovesNow",2021-10-27 08:10:47,TRUE,"1453272945120497672","1453272952389214219","1020328883411914752","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MangrovesNow",1,FALSE,FALSE,NA,NA
"397","Human activity has accounted for 62% of the mangrove loss in the 21st century, which makes it still the primary dri… https://t.co/htKtIMrvaf",FALSE,3,"MangrovesNow",2021-10-27 08:10:45,TRUE,"1453272935326572546","1453272945120497672","1020328883411914752","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MangrovesNow",1,FALSE,FALSE,NA,NA
"398","RT @globalwetlands: Join Save Our Mangroves Now! presenting next at #CWTC21 

👉Click here: @MangrovesNow https://t.co/wLXz82XTvl",FALSE,0,NA,2021-10-27 08:07:03,FALSE,NA,"1453272015847239683",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MangrovesNow",2,TRUE,FALSE,NA,NA
"399","Join Save Our Mangroves Now! presenting next at #CWTC21 

👉Click here: @MangrovesNow https://t.co/wLXz82XTvl",FALSE,6,NA,2021-10-27 08:05:00,FALSE,NA,"1453271498458759168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",2,FALSE,FALSE,NA,NA
"400","RT @ConnollyLab: Automation has disrupted other industries🚨 It’s coming late to #environmentalscience but now it’s here: 
https://t.co/hAZz…",FALSE,0,NA,2021-10-27 08:04:28,FALSE,NA,"1453271365902118917",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KahuMoanaIke",25,TRUE,FALSE,NA,NA
"401","RT @globalwetlands: 🔴 LIVE Session 3 #CWTC21
Welcome @ResearchLina our keynote speaker presenting ""Seagrass ecosystem services.""

Watch the…",FALSE,0,NA,2021-10-27 08:01:46,FALSE,NA,"1453270685925711881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Seagrass_WSA",10,TRUE,FALSE,NA,NA
"402","RT @globalwetlands: 🔴 LIVE Session 3 #CWTC21
Welcome @ResearchLina our keynote speaker presenting ""Seagrass ecosystem services.""

Watch the…",FALSE,0,NA,2021-10-27 08:01:11,FALSE,NA,"1453270540458864651",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IPSN_Seagrass",10,TRUE,FALSE,NA,NA
"403","RT @globalwetlands: 🔴 LIVE Session 3 #CWTC21
Welcome @ResearchLina our keynote speaker presenting ""Seagrass ecosystem services.""

Watch the…",FALSE,0,NA,2021-10-27 08:01:11,FALSE,NA,"1453270539020165123",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CexyNature",10,TRUE,FALSE,NA,NA
"404","RT @globalwetlands: 🔴 LIVE Session 3 #CWTC21
Welcome @ResearchLina our keynote speaker presenting ""Seagrass ecosystem services.""

Watch the…",FALSE,0,NA,2021-10-27 08:00:25,FALSE,NA,"1453270344589090818",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ResearchLina",10,TRUE,FALSE,NA,NA
"405","🔴 LIVE Session 3 #CWTC21
Welcome @ResearchLina our keynote speaker presenting ""Seagrass ecosystem services.""

Watch… https://t.co/XS540CUK1z",FALSE,12,NA,2021-10-27 08:00:01,TRUE,NA,"1453270243594280960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",10,FALSE,FALSE,NA,NA
"406","Round 3 #CWTC21 NOW 👇 https://t.co/jyiTCJZ7ay",FALSE,5,NA,2021-10-27 07:59:59,FALSE,NA,"1453270237843963906",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChristinABuelow",0,FALSE,FALSE,NA,NA
"407","RT @ConnollyLab: Automation has disrupted other industries🚨 It’s coming late to #environmentalscience but now it’s here: 
https://t.co/hAZz…",FALSE,0,NA,2021-10-27 07:58:37,FALSE,NA,"1453269894083006478",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KorimakoEcology",25,TRUE,FALSE,NA,NA
"408","🔴 LIVE

Welcome 🙂 to Session 3, the final session of #CWTC21! 

Over the next 3 hours you can follow this Coastal W… https://t.co/6NiDUEgc1I",FALSE,5,NA,2021-10-27 07:55:00,TRUE,NA,"1453268981306077186",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",1,FALSE,FALSE,NA,NA
"409","RT @ConnollyLab: Automation has disrupted other industries🚨 It’s coming late to #environmentalscience but now it’s here: 
https://t.co/hAZz…",FALSE,0,NA,2021-10-27 07:54:19,FALSE,NA,"1453268809285095426",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VisualPersist",25,TRUE,FALSE,NA,NA
"410","RT @seabassphd: #FishID will be available in 2022 for all Australian researchers that want to #monitor aquatic ecosystems. Open access and…",FALSE,0,NA,2021-10-27 07:50:07,FALSE,NA,"1453267755302522897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChrisUndrTheSea",7,TRUE,FALSE,NA,NA
"411","RT @ConnollyLab: Automation has disrupted other industries🚨 It’s coming late to #environmentalscience but now it’s here: 
https://t.co/hAZz…",FALSE,0,NA,2021-10-27 07:38:03,FALSE,NA,"1453264716789387273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VKomyakova13",25,TRUE,FALSE,NA,NA
"412","Why do I get the feeling that Friday's fixture b/w #Afghanistan and #Pakistan will end up in 'losing to our brothers!'...!!! #CWTC21",FALSE,0,NA,2021-10-27 07:31:30,FALSE,NA,"1453263067895275527",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReluctantAhsan",0,FALSE,FALSE,NA,NA
"413","RT @MarshDispatch: In Gulf of Mexico coastal wetlands, warmer winter temps = more black #mangroves (Avicennia germinans). So what happened…",FALSE,0,NA,2021-10-27 06:42:41,FALSE,NA,"1453250782153826304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jkrowan",14,TRUE,FALSE,NA,NA
"414","RT @jamesthetyke: Coastal managed realignment is the deliberate process of realigning an estuary and/or coastal defences. It creates space…",FALSE,0,NA,2021-10-27 06:37:25,FALSE,NA,"1453249459278827520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeorgeHolmes86",24,TRUE,FALSE,NA,NA
"415","RT @ConnollyLab: The @globalwetlands team is developing a suite of apps to support conservation actions in:
➡️coastal wetlands 
https://t.c…",FALSE,0,NA,2021-10-27 06:29:32,FALSE,NA,"1453247473754025993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnushaRajkaran",5,TRUE,FALSE,NA,NA
"416","RT @zshribz: Let’s dive into one aspect of my Master’s research…dead roots, AKA necromass!

#Mangroves are #coastalwetlands that store carb…",FALSE,0,NA,2021-10-27 06:13:13,FALSE,NA,"1453243368725749760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeffkelleway",12,TRUE,FALSE,NA,NA
"417","RT @zshribz: Let’s dive into one aspect of my Master’s research…dead roots, AKA necromass!

#Mangroves are #coastalwetlands that store carb…",FALSE,0,NA,2021-10-27 06:10:46,FALSE,NA,"1453242752783769606",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","offset_venezia",12,TRUE,FALSE,NA,NA
"418","RT @oceangriffiths: #Seagrass ecosystems are facing widespread decline

Turbidity from coastal development is one of the biggest threats to…",FALSE,0,NA,2021-10-27 06:10:39,FALSE,NA,"1453242722245033989",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","offset_venezia",13,TRUE,FALSE,NA,NA
"419","RT @jdunic: #Seagrasses are important coastal ecosystems that are increasingly threatened by human activities

We need to know where and wh…",FALSE,0,NA,2021-10-27 06:00:34,FALSE,NA,"1453240184682782731",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","redlipblenny",20,TRUE,FALSE,NA,NA
"420","RT @seabassphd: If you want to access #FishID before it is released next year, send us a an email at fishidglow@outlook.com Become a platfo…",FALSE,0,NA,2021-10-27 05:45:56,FALSE,NA,"1453236501630832640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","djriveraros",5,TRUE,FALSE,NA,NA
"421","RT @seabassphd: #FishID will be available in 2022 for all Australian researchers that want to #monitor aquatic ecosystems. Open access and…",FALSE,0,NA,2021-10-27 05:45:25,FALSE,NA,"1453236372358238217",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","djriveraros",7,TRUE,FALSE,NA,NA
"422","RT @jdunic: #Seagrasses are important coastal ecosystems that are increasingly threatened by human activities

We need to know where and wh…",FALSE,0,NA,2021-10-27 05:32:18,FALSE,NA,"1453233072237957122",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarkPlackett1",20,TRUE,FALSE,NA,NA
"423","RT @seabassphd: #FishID will be available in 2022 for all Australian researchers that want to #monitor aquatic ecosystems. Open access and…",FALSE,0,NA,2021-10-27 05:25:49,FALSE,NA,"1453231438036406285",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VisualPersist",7,TRUE,FALSE,NA,NA
"424","RT @ConnollyLab: As host of Australia’s national platform for underwater #computervision, we automatically identify and count fish in coast…",FALSE,0,NA,2021-10-27 05:24:11,FALSE,NA,"1453231030119411718",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VisualPersist",12,TRUE,FALSE,NA,NA
